"","Appling","Atkinson","Bacon","Baker","Baldwin","Banks","Barrow","Bartow","Ben Hill","Berrien","Bibb","Bleckley","Brantley","Brooks","Bryan","Bulloch","Burke","Butts","Calhoun","Camden","Candler","Carroll","Catoosa","Charlton","Chatham","Chattahoochee","Chattooga","Cherokee","Clarke","Clay","Clayton","Clinch","Cobb","Coffee","Colquitt","Columbia","Cook","Coweta","Crawford","Crisp","Dade","Dawson","Decatur","DeKalb","Dodge","Dooly","Dougherty","Douglas","Early","Echols","Effingham","Elbert","Emanuel","Evans","Fannin","Fayette","Floyd","Forsyth","Franklin","Fulton","Gilmer","Glascock","Glynn","Gordon","Grady","Greene","Gwinnett","Habersham","Hall","Hancock","Haralson","Harris","Hart","Heard","Henry","Houston","Irwin","Jackson","Jasper","Jeff Davis","Jefferson","Jenkins","Johnson","Jones","Lamar","Lanier","Laurens","Lee","Liberty","Lincoln","Long","Lowndes","Lumpkin","Macon","Madison","Marion","McDuffie","McIntosh","Meriwether","Miller","Mitchell","Monroe","Montgomery","Morgan","Murray","Muscogee","Newton","Oconee","Oglethorpe","Paulding","Peach","Pickens","Pierce","Pike","Polk","Pulaski","Putnam","Quitman","Rabun","Randolph","Richmond","Rockdale","Schley","Screven","Seminole","Spalding","Stephens","Stewart","Sumter","Talbot","Taliaferro","Tattnall","Taylor","Telfair","Terrell","Thomas","Tift","Toombs","Towns","Treutlen","Troup","Turner","Twiggs","Union","Upson","Walker","Walton","Ware","Warren","Washington","Wayne","Webster","Wheeler","White","Whitfield","Wilcox","Wilkes","Wilkinson","Worth"
"Troup",160.783,290.467,247.317,155.967,132.083,131.133,112.217,200.8,58.083,206.467,118.633,156.433,82.2,61.433,225.367,224.683,199.55,224.217,118.15,307.283,111.9,49.583,141.267,291.5,248.9,62.267,195.783,92.783,135.85,127.3,164.417,246.733,135.567,260.717,152.033,172.817,195.383,34.7,148.783,152.25,172.583,103.933,75.467,75.467,177.683,146.133,114.583,234.067,128.767,240.317,247.867,171.883,197.883,172.817,148.1,61.25,75.733,92.633,25.233,61.617,132.367,161.533,293.833,143.65,187.983,122.7,95.233,102.233,111.95,146.467,47.567,38.117,158.867,129.533,76.833,21.75,201.717,92.65,112.233,218.283,117.367,221.867,105.967,273.867,128.383,231.483,163.717,128.267,131.8,171.867,259.733,217.483,80.667,118.967,107.967,130.467,152.45,264.15,145.233,152.033,163.3,109.633,260.317,125.417,142.433,48.917,155.967,181.25,117.167,96.717,111.117,112.233,267.933,62.05,95.467,206.617,87.7,217.017,164.417,100.367,177.883,69.15,165.85,277.267,161.8,123.267,148.133,106.333,117.75,68.483,132.633,216.133,89.867,189.85,128.15,194.383,178.667,200.55,203.95,174.867,0,166.467,138.217,98.683,61.417,130.533,109.633,256,122.917,155.683,102.85,89.45,186.75,99.017,11.017,182.317,155.683,156.067,171.05
"Turner",195.7,138.15,98.35,69.533,198.733,197.8,178.867,155.233,139.283,52.817,71.917,68.817,105.8,134.083,171.9,171.033,194.55,170.567,195.5,165.617,178.55,186.1,218.617,139.167,195.233,143.5,262.433,170.117,187.217,116.317,231.083,94.4,38.8,112.65,97.35,207.733,41.733,157.583,191.167,24.75,249.933,63.35,145.617,145.617,71.133,30.483,187.833,68.633,109.85,86.667,194.217,220.9,147.417,207.733,225.433,141.883,156.967,86.4,180.983,134.267,209.7,169.517,170.983,99.7,91.45,190.5,161.883,179.583,178.6,141.5,143.95,147.6,233.883,58.517,116.133,188.25,36.283,106.283,189.567,90.083,184.017,180.2,172.617,200,48.767,178,110.067,38.583,155.583,206.783,159.683,63.833,100.983,73.1,147.8,86.517,183.617,190.283,118.267,97.35,161.367,168.067,206.667,83.667,219.783,127.967,69.533,137.3,60.433,177.783,63.333,189.567,115.617,118.917,205.833,152.967,89.767,75.5,231.083,93.3,212.8,146.883,47.15,139.75,115.15,56.05,182.1,125.683,55.45,115.217,167.55,133.1,90.667,73.633,84.2,90.983,26.35,126.15,87.75,115.917,166.783,0,91.55,110.333,114.317,64.017,168.067,103.667,200.267,191.583,169.5,80.083,86.367,176.367,166.467,41.717,191.583,112.117,5.65
"Twiggs",125.6,180.2,123.083,149.5,158.783,157.833,138.917,79.033,99.333,137.85,27.267,33.033,109,94.133,101.133,100.45,120,99.983,155.55,183.05,138.6,146.15,178.667,194.25,124.65,103.55,222.483,130.167,135.717,186.95,191.117,160.467,92.5,136.483,178.817,137.65,126.767,117.633,130.467,79.667,209.983,135.267,105.667,105.667,54.3,71.45,147.883,115.783,185.2,171.7,123.633,155.9,73.65,137.65,185.483,101.933,117.017,46.45,141.033,94.317,169.75,92.75,169.6,19.55,175.433,138.983,121.933,139.617,138.65,67.233,104,130.4,182.367,38.417,76.167,159.95,114.2,66.317,149.617,94.033,144.067,109.617,132.667,149.633,96.95,107.233,39.483,114.083,92.717,136.7,135.5,148.867,148.267,31.75,97.95,8.483,109.333,139.917,53.4,178.817,84.583,124.433,136.083,159.017,179.833,130.683,149.5,48.583,79.217,137.833,53.733,149.617,154.45,78.967,165.883,82.383,108.55,160.533,191.117,161.967,138.883,106.933,137.517,153.033,196.617,72.433,121.4,86.383,117.55,98.017,97.517,91.9,75.7,65.6,18.55,181.35,111.383,76.317,79.717,50.617,138.183,93.233,0,164.95,82.95,139.167,124.433,155.733,160.317,120.567,129.55,124.067,62.517,136.417,133.25,75,120.567,23.1,93.65
"Union",243,233.3,204.8,83.133,214.3,213.35,194.433,236.867,140.3,149.283,145.283,150.45,64.283,143.633,253.35,252.667,273,252.2,200.367,260.767,194.1,149.217,223.483,234.317,276.867,144.467,277.983,175,218.067,40.367,246.633,189.55,89.733,219.1,73.35,255.033,138.217,116.9,231,106.417,254.8,47.6,157.683,157.683,159.933,104.567,196.8,178.8,52.133,183.133,275.85,254.083,225.867,255.033,230.317,143.467,157.933,143.55,124.867,143.817,214.583,242.883,266.133,173.067,124.9,204.917,177.45,184.433,194.167,214.867,132.167,87.417,241.067,134.4,159.05,121.383,146.433,170.083,194.45,200.233,199.567,261.833,188.167,296.617,86.483,259.45,191.7,71.95,214,254.083,262,160.317,21.1,146.467,190.183,159.883,234.65,292.6,191.633,73.35,234.717,191.833,288.3,52.467,224.65,61.117,83.133,210.667,92.183,178.933,116.283,194.45,210.767,135.567,195.1,234.6,69.783,157.95,246.633,22.367,260.1,151.367,108.667,231.917,85.15,96.05,230.333,189.483,71.9,92.533,214.85,244.65,93.367,173.35,157.567,135.15,121.5,225.867,187.467,202.833,99.933,110.15,167.433,0,120.567,71.317,191.833,198.817,205.133,237.9,185.067,44.617,186.083,181.233,99.617,141.417,237.9,185.483,114.967
"Upson",158.1,243.933,191.25,146.2,147.817,146.867,127.95,152.833,88.35,158.6,62.65,100.367,65.883,49.633,169.317,168.617,189.217,168.167,144.567,251.217,127.617,105.417,167.683,244.95,192.833,92.567,211.5,119.183,143.8,145.967,180.15,200.183,100.35,204.65,169.417,170.15,147.533,70.283,154.517,100.417,199,107.85,94.683,94.683,122.217,92.2,136.917,175.217,148.267,192.45,191.817,179.817,141.817,170.15,174.5,67.217,106.033,36.567,81.067,83.35,158.767,156.567,237.767,87.6,175.583,138.433,110.967,128.65,127.683,125.917,46.383,57.55,174.583,70.667,65.2,85.2,142.85,54.517,138.633,162.217,133.083,177.783,121.683,217.817,93.167,175.417,107.65,102.2,127.967,169.183,203.683,169.633,102.417,57.533,104.367,74.4,149.767,208.083,101.233,169.417,149.05,124.233,204.25,134.05,168.85,71.583,146.2,125.2,65.7,126.867,52.25,138.633,222.617,22.783,151.3,150.55,68,181.3,180.15,121,175.217,95.95,153.45,221.217,181.283,73.367,145.45,73.933,85.567,35.017,129.967,160.067,33.217,133.783,72.083,181.983,132.133,144.483,147.9,118.8,63.45,114,82.15,121.1,0,131.333,124.233,209.467,149.333,153.017,118.583,83.1,130.683,125.433,58.517,123.45,153.017,100,114.4
"Walker",241.883,184.5,156.017,20.95,244.933,243.983,225.05,201.417,171.2,100.5,118.1,115,89.317,179.767,217.9,217.217,237.55,216.75,231.267,211.983,224.733,180.117,254.383,185.517,241.433,175.367,308.617,205.9,233.417,59.933,277.267,140.767,57.35,170.317,52.65,253.917,89.6,147.8,237.35,65.717,285.7,28.217,188.583,188.583,124.483,76.667,227.7,128.967,50.15,135.117,240.4,267.083,190.417,253.917,261.217,174.367,188.833,132.583,155.767,174.717,245.483,215.717,217.333,145.9,64.833,236.683,208.083,215.333,224.8,187.7,163.067,118.317,280.067,104.7,162.317,152.283,96.617,152.467,225.35,155.033,230.2,226.383,218.8,247.817,61.567,224.017,156.25,32.333,201.767,252.967,213.2,112.3,65.017,119.283,193.983,132.7,229.8,243.817,164.45,52.65,207.55,214.25,252.85,23.967,255.55,92.017,20.95,183.483,88,209.833,109.517,225.35,161.967,152.917,226,199.15,80.1,97.883,277.267,54.117,258.983,182.267,55,183.133,70.483,91.733,228.3,171.883,48.4,114.883,213.733,198.067,103.433,128.933,130.383,75.067,72.7,181.45,143.033,167.4,130.833,64.95,137.75,71.15,133.033,0,214.25,150.033,236.033,237.767,215.7,55.967,141.667,212.133,130.517,97,237.767,158.3,68.883
"Walton",98.25,292.567,235.433,225.5,81.1,71.05,26.183,138.267,70.317,213.85,104.883,144.55,175.4,105.133,213.483,193.817,137.033,168.1,117.167,295.4,55.833,109.45,140.283,300.2,237.017,66.833,136.967,91.783,37.983,220.133,119.1,255.433,168.483,248.833,244.867,110.3,202.767,89.533,50.917,155.667,171.617,196.75,63.183,63.183,165.8,147.45,97.45,230.767,221.6,247.7,214.4,74,165.817,110.3,147.1,86.317,80.3,88.667,112.917,58.483,131.383,99.017,281.95,108.8,251.433,26.767,39.233,101.25,70.7,83.933,106.883,129.25,84.633,127.317,68.867,129.8,198.1,68.717,111.25,206.4,46.95,159.333,67.867,261.983,172.95,219.6,141.317,190.083,69.267,106.5,247.867,224.867,173.5,108.467,32.767,118.583,89.917,252.267,83.45,244.867,100.783,0,248.433,218.25,141.45,141.733,225.5,124.183,158.75,101.133,129.75,111.25,266.8,109.667,129.167,194.733,178.25,236.533,119.1,193.2,115.367,70.233,213.517,265.383,254.633,148.433,59.217,53.717,193.55,149.2,70.117,204.25,142.333,180.6,111.883,257.35,187.383,188.667,194.7,162.983,109.967,169.233,125.833,191.5,123.2,215.167,0,268.083,121.933,86.067,64.75,182.267,177.5,98.05,106.633,178.7,86.067,114.15,169.65
"Ware",212.383,37.917,34.617,156.35,295.283,294.333,275.417,156,235.817,70.433,170.567,139.867,202.35,230.617,109.833,125.367,171.417,142.95,292.033,65.4,275.1,282.65,315.15,38.517,127.75,240.033,364.6,266.65,278.417,206.367,327.617,35.033,135.35,33.5,184.183,217.55,85.183,254.133,265.033,121.283,346.483,153.967,242.15,242.15,117.8,127.017,284.383,48.05,196.583,75.567,148.483,269.367,126.267,217.55,321.967,238.433,253.5,182.95,281.517,230.817,306.25,189.9,70.767,175.05,149.933,281.683,258.433,276.117,275.15,203.883,240.5,244.067,293.767,155.067,212.667,278.033,75.683,202.817,286.117,63.95,280.567,148.6,269.15,101.233,145.3,115.933,132.683,141.817,229.683,230.617,64.767,76.067,190.767,169.65,240.65,153.967,203.267,95.367,195.6,184.183,191.883,268.517,130.7,170.4,316.317,217.75,156.35,165.467,156.967,274.333,159.883,286.117,13.517,215.467,302.367,117,186.3,98.683,327.617,182.05,210.4,243.433,118.067,34.683,198.333,152.6,257.883,222.233,158.667,211.767,227.183,82.5,187.217,94.5,170.5,125.633,79.283,91.017,82.833,112.617,256.567,103.217,156.133,199.083,210.85,150.75,268.517,0,296.8,235.133,266.05,181.717,98.4,272.917,256.25,105.967,235.133,162.9,107.85
"Warren",174.383,325.533,268.417,255.183,127.5,126.55,107.633,214.383,74.95,243.533,139.717,177.517,187.4,117.15,246.467,245.783,213.15,244.217,18.733,328.383,107.317,88.95,52.617,329.883,269.983,67.817,191.183,60.35,131.267,232.5,159.833,285.117,198.183,281.817,257.233,186.417,232.467,101.9,144.2,185.35,82.8,209.117,80.683,80.683,198.783,177.133,100.5,261.117,233.967,277.383,268.967,167.283,218.983,186.417,93.05,100.483,71.8,119.117,117.517,69.9,77.333,175.133,314.917,164.75,281.117,118.117,90.65,30.6,107.367,160.067,119.25,141.617,154.267,157,98.2,135.017,227.783,114,67.017,239.367,112.783,235.45,101.383,294.967,202.65,252.567,184.817,219.767,145.383,185.467,280.833,254.567,185.867,141.717,121.567,151.55,166.033,285.233,158.817,257.233,176.9,120.35,281.417,230.617,53.983,154.1,255.183,199.55,184.9,64.067,159.433,67.017,299.767,131.517,45.367,227.7,192.9,266.233,159.833,205.567,191.483,72.083,243.2,298.367,267,178.133,152.5,119.933,225.433,167.767,146.233,237.233,173.067,210.933,149.233,287.033,217.067,221.65,225.05,195.95,122.333,198.933,159.3,203.867,147.083,235.733,120.35,294.383,0,169.283,98.267,194.633,207.85,32.4,119,208.383,169.283,177.167,199.333
"Washington",44.55,250.2,203.367,246.633,106.617,96.567,83.067,89.433,116.717,234.983,124.283,153.95,205.15,151.533,170.017,140.117,83.317,114.383,165.6,251.933,102.783,155.867,188.733,269.4,193.533,113.25,136.233,140.233,58.533,266.55,143.783,265.767,189.617,213.833,275.933,56.583,223.9,135.933,36.2,176.8,220.05,232.4,109.583,109.583,168.633,168.583,145.2,222.917,268.017,268.833,160.7,40.983,113.817,56.583,195.533,132.717,126.717,118.267,159.333,104.883,179.817,52.583,238.467,102.283,272.567,71.167,103.8,149.683,113.933,55.333,153.3,175.667,65.4,148.45,113.417,176.217,219.233,108.5,159.683,185.467,82.567,105.633,123.183,218.517,194.083,176.117,128.833,211.217,56.267,23.983,204.95,246,219.9,127.883,63.117,129.217,34.683,208.783,89.2,275.933,54.35,88.483,204.967,256.133,189.9,188.15,246.633,100.667,176.35,147.55,150.867,159.683,225.183,150.783,175.583,145.833,205.667,257.667,143.783,239.617,61.667,116.633,234.65,222.75,293.733,169.567,38.633,95.267,214.683,178.8,24.383,161.333,171.85,172.733,120.183,278.483,208.517,143.833,179.4,137.817,156.367,190.367,122.717,237.917,154.75,236.3,88.483,236.033,170.367,0,120.067,221.2,168.033,146.483,153.033,197.267,0,105.833,190.783
"Wayne",140.583,297.8,240.683,227.45,39.583,43.433,39.233,180.6,56.917,215.8,111.983,149.783,166.4,96.15,218.733,218.05,179.367,210.433,93.733,300.65,19.383,96.433,116.85,302.15,242.25,54.167,107.9,68.35,66.6,211.5,71.917,257.383,170.45,254.083,236.233,152.633,204.733,80.9,83.85,157.617,148.167,188.133,46.033,46.033,171.05,149.4,48.417,233.383,212.983,249.65,241.233,98.183,191.25,152.633,114.483,79.4,57.767,91.383,104.3,45.55,97.583,141.35,287.183,137.017,253.383,59.983,35.4,77.817,19.45,126.267,98.25,120.633,82.75,129.267,70.467,121.183,200.05,86.267,82.75,211.633,41.25,201.667,6.867,267.233,174.9,224.833,157.083,192.033,111.6,139.433,253.1,226.833,164.867,113.967,87.783,123.817,132.25,257.5,125.033,236.233,143.117,64.9,253.683,209.617,122.033,133.117,227.45,165.767,157.167,87.517,131.7,82.75,272.033,103.9,113.383,199.967,171.9,238.483,71.917,184.583,157.7,50.9,215.467,270.633,246,150.383,92.15,86.15,197.7,146.783,112.45,209.5,145.333,183.2,121.5,259.3,189.333,193.917,197.317,168.217,101.333,171.2,131.567,182.883,119.35,214.75,64.9,266.65,98.5,119,0,173.65,180.117,74.6,98,180.65,119,149.417,171.6
"Webster",226.95,217.183,177.867,82,202.5,201.55,182.633,192.25,128.5,131.7,103.167,105.817,33.35,126.8,208.717,208.033,228.367,207.583,188.55,244.65,182.3,137.417,211.683,218.2,232.25,132.667,266.183,163.2,212.45,63.367,234.833,173.433,49.033,192.167,86.817,238.983,120.617,105.1,222.417,65.717,243,30.217,145.883,145.883,115.3,59.95,185,148.15,65.667,165.55,231.217,248.467,181.233,238.983,218.5,135.7,146.133,105.083,113.067,132.017,202.783,200.767,250.017,130.95,114.683,193.117,165.65,172.633,182.367,172.75,110.567,75.617,229.267,89.767,142.267,109.583,115.8,131.6,182.65,162.767,187.767,217.2,176.367,257.217,41.85,214.833,147.067,41.3,186.833,238.033,230.317,142.717,24.2,104.35,173.017,117.767,214.867,247.5,149.517,86.817,192.617,180.033,243.667,51.433,212.85,49.317,82,168.55,47.55,167.133,77.617,182.65,194.633,104.033,183.3,189.967,28.067,143.733,234.833,38.383,244.05,139.567,92.55,215.8,98.683,51.433,213.35,151.017,28.3,58.9,198.8,199.483,54.55,132.65,115.45,121.083,105.383,185.167,146.767,158.217,88.133,79.5,122.8,45.467,84.15,56.833,180.033,182.7,193.317,222.833,173.267,0,145.383,169.433,87.817,100.717,222.833,143.367,84.517
"Wheeler",146,122.2,65.067,152.067,208.05,207.1,188.167,79.667,148.583,105.833,76.517,56.367,147.25,143.383,90.8,90.117,109.633,89.65,204.8,149.667,187.85,195.417,227.917,136.25,114.317,152.8,271.733,179.417,182.917,192.05,240.383,107.6,96.3,78.483,181.383,157.117,117.95,166.9,184.05,82.25,259.233,139.083,154.917,154.917,33.733,87.533,197.15,62.917,187.767,136.85,113.3,202.967,62.5,157.117,234.733,151.183,166.267,95.7,190.283,143.583,219,119.15,137.167,81.017,177.383,186.2,171.2,188.883,187.917,120.983,153.25,179.65,227.367,88.417,125.433,209.2,70.967,115.583,198.867,36.033,193.317,99.267,181.917,139.3,106.267,96.9,40.95,116.65,146.767,164.233,103.833,136.917,170.067,81,145.15,59.933,136.867,120.9,100.117,181.383,113.483,174.483,125.75,161.583,229.083,177.833,152.067,73.317,101.867,187.1,101.8,198.867,96.433,128.217,215.133,72.033,131.2,151.717,240.383,169.033,149.55,156.183,133.067,95.033,199.183,95.1,174.983,135.65,124.517,147.267,151.1,60.033,129.133,12.733,76.467,171.367,94.3,41.25,18.283,31.017,187.433,85.933,62.1,186.067,132.2,141.733,174.483,97.733,209.567,168.467,178.817,145.867,0,185.667,182.5,43.667,168.467,67.417,90.55
"White",153.367,304.533,247.4,234.183,106.5,105.55,86.633,193.383,53.95,222.533,118.717,156.517,166.4,96.15,225.467,224.783,192.15,223.217,29.283,307.367,86.3,92.067,52.4,308.883,248.983,46.817,170.183,34.9,110.267,211.5,138.833,264.117,177.167,260.817,236.217,165.417,211.45,80.883,123.2,164.35,83.717,188.117,59.683,59.683,177.783,156.133,73.533,240.117,212.967,256.383,247.967,146.283,197.967,165.417,69.433,79.483,50.8,98.1,104.283,48.9,53.717,154.133,293.917,143.75,260.117,97.117,69.65,10.6,86.367,139.05,98.25,120.617,133.267,136,77.183,121.167,206.783,93,43.383,218.367,91.767,214.45,80.367,273.967,181.633,231.567,163.8,198.767,124.383,164.45,259.833,233.55,164.85,120.7,100.55,130.55,145.033,264.233,137.817,236.217,155.9,99.35,260.417,209.617,43.7,133.1,234.183,178.55,163.9,43.067,138.433,43.383,278.767,110.517,59.817,206.7,171.883,245.217,138.833,184.567,170.483,51.083,222.2,277.367,245.983,157.117,131.5,98.933,204.433,146.767,125.233,216.217,152.067,189.933,128.233,266.033,196.067,200.633,204.05,174.95,101.317,177.917,138.3,182.867,126.083,214.733,99.35,273.383,34.05,148.283,77.267,173.633,186.833,0,97.983,187.383,148.283,156.15,178.333
"Whitfield",155.85,290.533,241.8,156.033,127.15,126.2,107.283,195.867,53.15,206.517,113.1,150.9,82.25,56.8,219.85,219.167,194.617,218.7,113.217,301.767,106.967,54.017,136.333,291.55,243.367,57.333,190.85,87.85,130.917,127.367,159.483,246.783,135.633,255.2,152.083,167.883,195.45,29.767,143.85,153.767,167.667,103.983,70.533,70.533,172.167,145.533,109.667,228.55,128.833,240.367,242.35,166.95,192.367,167.883,143.167,56.317,70.8,87.1,29.667,56.683,127.433,156.6,288.3,138.133,188.033,117.783,90.3,97.3,107.017,141.533,41.867,36.483,153.933,124,71.9,28.933,196.2,87.717,107.3,212.75,112.433,216.933,101.033,268.35,128.45,225.95,158.2,128.317,126.867,166.933,254.217,217.55,80.717,113.45,103.033,124.933,147.517,258.617,140.3,152.083,158.367,104.7,254.8,125.483,137.5,48.967,156.033,175.733,118.8,91.783,105.583,107.3,268,56.533,99.9,201.083,87.75,217.083,159.483,100.433,172.967,64.217,165.9,271.75,161.85,123.333,143.2,101.4,117.817,62.95,127.7,210.617,86.55,184.317,122.617,194.433,178.733,195.033,198.433,169.333,10.833,166.533,132.683,98.733,55.9,130.6,104.7,256.05,117.983,150.75,97.917,89.5,181.233,94.1,0,176.783,150.75,150.533,167.733
"Wilcox",183.75,140.433,87.517,108.4,209.867,208.917,189.983,115.633,150.4,74.05,83.033,42.3,119.667,145.2,133.983,133.3,152.833,132.85,206.617,167.917,189.667,197.233,229.733,141.467,157.517,154.617,273.55,181.233,198.35,148.383,242.2,102.8,52.633,101.817,137.717,194.9,77.533,168.717,202.283,38.567,261.05,95.417,156.733,156.733,29.417,45.6,198.967,58.117,144.083,122.45,156.483,232.017,105.683,194.9,236.55,153,168.083,97.517,192.1,145.4,220.817,150.4,163.167,94.8,133.717,201.617,173.017,190.7,189.733,142.5,155.067,158.717,245,61.083,127.25,207.75,39.167,117.4,200.683,62.033,195.133,142.467,183.733,169.917,62.583,140.1,70.467,72.983,166.7,201.983,129.6,99.633,126.4,84.217,158.917,73.417,174.617,160.2,128.667,137.717,142.233,179.183,168.933,117.9,230.9,148.967,108.4,102.833,74.283,188.917,74.45,200.683,117.9,130.033,216.95,115.233,103.617,111.3,242.2,125.35,191.933,158,89.417,121.033,155.517,67.517,193.233,136.817,80.833,126.333,172.783,103.217,101.783,31.917,88.433,131.3,62.583,84.433,46.033,74.2,185.983,42.25,75.9,142.383,125.433,98.067,179.183,105.967,211.383,197.217,180.633,102.2,44.65,187.483,181.05,0,197.217,95.783,46.883
"Wilkes",44.55,250.2,203.367,246.633,106.617,96.567,83.067,89.433,116.717,234.983,124.283,153.95,205.15,151.533,170.017,140.117,83.317,114.383,165.6,251.933,102.783,155.867,188.733,269.4,193.533,113.25,136.233,140.233,58.533,266.55,143.783,265.767,189.617,213.833,275.933,56.583,223.9,135.933,36.2,176.8,220.05,232.4,109.583,109.583,168.633,168.583,145.2,222.917,268.017,268.833,160.7,40.983,113.817,56.583,195.533,132.717,126.717,118.267,159.333,104.883,179.817,52.583,238.467,102.283,272.567,71.167,103.8,149.683,113.933,55.333,153.3,175.667,65.4,148.45,113.417,176.217,219.233,108.5,159.683,185.467,82.567,105.633,123.183,218.517,194.083,176.117,128.833,211.217,56.267,23.983,204.95,246,219.9,127.883,63.117,129.217,34.683,208.783,89.2,275.933,54.35,88.483,204.967,256.133,189.9,188.15,246.633,100.667,176.35,147.55,150.867,159.683,225.183,150.783,175.583,145.833,205.667,257.667,143.783,239.617,61.667,116.633,234.65,222.75,293.733,169.567,38.633,95.267,214.683,178.8,24.383,161.333,171.85,172.733,120.183,278.483,208.517,143.833,179.4,137.817,156.367,190.367,122.717,237.917,154.75,236.3,88.483,236.033,170.367,0,120.067,221.2,168.033,146.483,153.033,197.267,0,105.833,190.783
"Wilkinson",107.65,186.267,129.133,167.383,162.733,152.683,132.067,55.933,116.217,155.733,42.883,50.2,125.9,111.017,107.2,106.5,96.9,98.55,172.433,189.1,158.567,163.05,195.55,200.317,130.717,120.433,218.833,147.05,116.9,204.833,200.733,165.783,110.367,142.533,196.683,118.767,144.65,134.533,112.417,97.55,226.883,153.15,122.55,122.55,66.333,89.333,164.783,121.1,203.067,195.05,129.683,137.867,68.833,118.767,202.367,118.833,133.9,63.35,157.933,111.217,186.65,73.05,175.65,19.467,193.317,120.167,140.517,156.517,155.55,49.2,120.9,147.283,163.55,61.45,93.067,176.833,129.15,83.217,166.517,100.1,138.35,93.883,149.55,155.7,114.833,113.3,31.65,131.967,74.683,118.65,141.567,166.75,163.15,48.633,79.133,31.517,91.3,145.967,34.083,196.683,64.883,109.683,142.133,176.883,196.717,147.583,167.383,25.483,97.1,154.733,71.617,166.517,160.5,95.867,182.767,88.433,126.417,178.417,200.733,179.85,115.783,123.833,155.4,159.083,214.483,90.317,103.367,89.25,135.433,114.917,79.483,97.95,92.6,70.917,35.033,199.233,129.267,82.367,85.033,56.683,155.083,111.117,23.55,181.85,99.833,157.05,109.683,161.783,177.2,102.533,146.45,141.95,67.833,153.317,150.133,94.983,102.533,0,111.533
"Worth",196.15,142.883,103.1,74.567,199.2,198.25,179.317,155.683,139.733,57.567,72.367,69.267,104.367,134.533,172.167,171.483,191.817,171.017,195.95,170.367,179,186.567,219.067,143.917,195.7,143.95,262.883,170.567,187.683,121,231.533,99.15,36.267,117.4,102.4,208.183,46.483,158.05,191.617,22.267,250.383,68.017,146.067,146.067,76.317,30.933,188.3,73.383,114.9,91.4,194.667,221.35,144.683,208.183,225.883,142.333,157.417,86.85,181.433,134.733,210.15,169.983,175.733,100.167,96.5,190.95,162.35,180.033,179.067,141.967,144.4,148.05,234.333,58.967,116.583,192.867,41.017,106.733,190.017,95.25,184.467,180.65,173.067,205.183,46.217,178.283,110.517,43.25,156.033,207.233,164.867,68.583,105.65,73.55,148.25,86.967,184.067,195.467,118.717,102.4,161.817,168.517,207.117,88.717,220.233,132.6,74.567,137.75,60.883,178.25,63.783,190.017,120.35,119.367,206.283,153.417,89.833,80.25,231.533,97.967,213.25,147.333,52.2,144.483,120.2,56.5,182.567,126.15,60.117,115.667,168,138.283,91.117,78.817,84.65,96.033,31.083,131.333,92.933,121.1,171.417,5.033,92.017,115,114.767,69.067,168.517,108.417,200.717,192.033,169.967,84.75,91.55,176.817,170.383,46.883,192.033,112.567,0
