"","Anderson","Andrews","Angelina","Aransas","Archer","Armstrong","Atascosa","Austin","Bailey","Bandera","Bastrop","Baylor","Bee","Bell","Bexar","Blanco","Borden","Bosque","Bowie","Brazoria","Brazos","Brewster","Briscoe","Brooks","Brown","Burleson","Burnet","Caldwell","Calhoun","Callahan","Cameron","Camp","Carson","Cass","Castro","Chambers","Cherokee","Childress","Clay","Cochran","Coke","Coleman","Collin","Collingsworth","Colorado","Comal","Comanche","Concho","Cooke","Coryell","Cottle","Crane","Crockett","Crosby","Culberson","Dallam","Dallas","Dawson","Deaf Smith","Delta","Denton","DeWitt","Dickens","Dimmit","Donley","Duval","Eastland","Ector","Edwards","El Paso","Ellis","Erath","Falls","Fannin","Fayette","Fisher","Floyd","Foard","Fort Bend","Franklin","Freestone","Frio","Gaines","Galveston","Garza","Gillespie","Glasscock","Goliad","Gonzales","Gray","Grayson","Gregg","Grimes","Guadalupe","Hale","Hall","Hamilton","Hansford","Hardeman","Hardin","Harris","Harrison","Hartley","Haskell","Hays","Hemphill","Henderson","Hidalgo","Hill","Hockley","Hood","Hopkins","Houston","Howard","Hudspeth","Hunt","Hutchinson","Irion","Jack","Jackson","Jasper","Jeff Davis","Jefferson","Jim Hogg","Jim Wells","Johnson","Jones","Karnes","Kaufman","Kendall","Kenedy","Kent","Kerr","Kimble","King","Kinney","Kleberg","Knox","La Salle","Lamar","Lamb","Lampasas","Lavaca","Lee","Leon","Liberty","Limestone","Lipscomb","Live Oak","Llano","Loving","Lubbock","Lynn","Madison","Marion","Martin","Mason","Matagorda","Maverick","McCulloch","McLennan","McMullen","Medina","Menard","Midland","Milam","Mills","Mitchell","Montague","Montgomery","Moore","Morris","Motley","Nacogdoches","Navarro","Newton","Nolan","Nueces","Ochiltree","Oldham","Orange","Palo Pinto","Panola","Parker","Parmer","Pecos","Polk","Potter","Presidio","Rains","Randall","Reagan","Real","Red River","Reeves","Refugio","Roberts","Robertson","Rockwall","Runnels","Rusk","Sabine","San Augustine","San Jacinto","San Patricio","San Saba","Schleicher","Scurry","Shackelford","Shelby","Sherman","Smith","Somervell","Starr","Stephens","Sterling","Stonewall","Sutton","Swisher","Tarrant","Taylor","Terrell","Terry","Throckmorton","Titus","Tom Green","Travis","Trinity","Tyler","Upshur","Upton","Uvalde","Val Verde","Van Zandt","Victoria","Walker","Waller","Ward","Washington","Webb","Wharton","Wheeler","Wichita","Wilbarger","Willacy","Williamson","Wilson","Winkler","Wise","Wood","Yoakum","Young","Zapata","Zavala"
"Liberty",172.058,952.725,243.72,365.149,629.895,511.108,416.548,332.081,513.797,460.256,280.308,335.994,363.872,509.938,382.42,392.695,200.089,351.8,555.101,155.233,522.57,985.808,938.331,387.315,891.014,435.2,398.224,238.92,272.339,644.666,286.445,356.8,543.807,407.673,1015.006,39.113,470.675,803.508,208.495,161.077,373.99,582.483,455.929,1260.428,259.05,358.945,507.087,611.238,517.817,393.44,819.086,873.831,189.296,33.138,1070.859,1122.44,403.938,322.378,1062.815,437.293,468.51,291.66,823.61,1015.006,894.866,465.528,588.489,520.585,601.757,1265.107,374.07,354.601,317.314,301.931,229.12,763.642,470.377,760.855,118.371,246.616,254.866,420.222,988.389,131.548,876.688,489.152,852.129,317.094,283.818,361.943,504.684,300.454,725.686,944.522,966.072,345.204,453.738,1082.819,758.029,13.138,353.205,322.453,1099.478,693.877,344.2,215.902,254.806,638.027,358.027,126.741,525.047,401.75,69.373,365.909,1123.654,505.074,1026.759,738.496,553.976,335.434,160.244,1022.791,337.681,545.736,447.526,983.233,349.765,386.874,389.688,428.383,368.772,1011.936,482.895,561.249,1148.904,576.787,401.569,722.251,259.384,355.62,1004.082,420.582,381.373,981.083,208.09,0,276.906,1035.255,373.111,443.307,588.558,942.387,915.57,175.423,342.453,147.14,498.934,219.412,455.08,218.42,337.26,500.845,481.633,609.782,899.8,231.207,518.398,615.524,557.133,116.907,446.588,358.988,868.902,188.711,307.445,163.329,745.92,409.325,1049.433,200.275,112.408,552.564,305.012,441.422,1090.952,964.191,1279.194,989.238,1123.684,379.04,1015.589,301.19,538.797,442.783,964.191,334.466,1279.911,106.94,435.067,704.135,229.382,123.729,214.94,144.665,411.166,479.665,684.316,379.632,660.06,204.205,504.684,345.18,451.433,640.62,622.754,787.039,424.924,249.824,963.36,436.438,314.476,432.858,91.453,641.609,375.165,716.557,324.656,135.058,295.263,327.045,270.847,513.072,633.268,341.23,270.728,133.161,135.849,273.328,196.191,594.408,162.681,920.794,630.509,710.645,561.272,227.587,915.701,297.364,355.304,357.915,266.342,280.417,629.344,162.453
"Limestone",149.643,632.492,177.971,478.347,359.903,656.849,382.52,220.248,265.165,407.247,211.716,59.088,442.652,261.306,345.285,296.854,250.702,74.894,285.109,345.752,254.984,791.768,668.339,354.659,570.781,154.847,234.003,130.257,460.429,324.433,99.656,284.586,295.175,359.795,753.7,329.278,263.944,533.516,146.192,198.881,232.583,302.465,207.297,1082.752,221.803,307.109,223.388,344.121,269.185,116.534,549.094,609.751,124.07,284.466,893.183,852.448,155.306,57.562,792.823,278.307,219.878,370.501,544.482,753.7,624.874,551.545,274.02,271.953,548.748,1087.431,125.438,77.695,44.232,368.268,214.169,443.409,221.745,490.863,270.874,69.333,30.664,457.538,668.156,337.978,556.455,342.588,515.673,383.431,316.549,313.355,256.052,257.46,405.453,624.289,697.69,296.286,170.039,812.827,488.037,273.517,88.012,45.547,829.486,426.291,244.438,288.821,198.122,732.19,107.687,212.643,276.415,274.191,257.389,117.277,945.978,452.065,756.767,442.745,283.852,303.206,292.238,828.751,288.763,600.344,539.481,663,181.756,393.122,141.056,375.374,391.577,834.26,429.886,407.289,878.912,540.685,152.937,490.795,447.474,435.195,683.849,198.669,346.277,711.091,70.646,277.833,0,747.649,323.053,282.394,318.434,622.154,595.337,105.316,315.395,251.237,335.966,409.931,206.448,124.518,60.354,469.12,428.624,358.072,597.078,284.719,269.766,291.318,302.317,190.917,412.56,303.133,598.91,195.512,58.813,316.702,425.687,560.572,779.441,133.006,374.543,284.978,277.423,192.79,770.719,749.238,1101.518,719.246,929.644,200.436,745.597,45.87,502.695,368.773,749.238,414.041,1102.235,342.466,186.435,350.3,151.62,413.901,254.848,161.74,529.155,257.751,438.285,131,339.827,203.492,256.052,106.826,174.527,734.783,317.933,464.357,318.574,87.698,693.368,187.806,162.228,184.226,353.588,374.023,334.526,398.171,70.612,166.817,177.987,254.831,233.146,476.97,726.68,161.588,341.837,148.067,203.994,124.886,166.805,560.38,293.728,650.802,360.517,440.653,707.013,114.679,595.468,66.051,147.389,230.02,297.515,72.838,676.367,238.958
"Lipscomb",918.006,581.908,867.225,1062.79,404.025,1177.296,877.519,875.564,623.741,820.138,919.321,713.789,1025.8,586.443,855.514,797.154,944.5,730.46,464.457,1103.259,561.744,857.292,84.004,868.953,546.45,595.134,741.835,841.671,1121.671,490.001,793.682,756.571,605.907,836.081,311.898,1086.785,696.69,214.501,876.127,928.816,724.587,545.306,601.066,910.441,941.715,877.634,604.542,582.217,519.638,720.491,262.492,675.06,881.577,1041.973,889.237,228.647,631.475,703.451,283.721,698.853,570.326,1025.817,347.07,311.898,189.888,1071.992,521.938,600.918,768.917,909.944,638.803,722.508,751.042,1019.699,907.967,418.516,650.675,295.026,1063.968,805.848,796.991,977.985,532.731,1095.485,422.362,743.748,617.444,1003.755,971.865,845.096,570.288,830.686,455.573,401.676,329.678,825.021,658.101,124.849,260.497,1031.024,743.328,722.34,231.004,400.273,899.754,999.416,846.543,1252.637,660.03,942.578,539.624,688.337,1014.896,655.659,942.032,775.398,142.759,617.495,485.925,810.499,1009.636,866.531,817.498,1120.791,1059.928,489.344,740.052,944.056,684.956,804.792,953.172,830.314,780.517,694.391,255.111,872.143,655.036,340.873,1063.698,1129.838,383.313,706.375,860.714,175.999,828.153,1035.34,748.088,0,866.922,715.446,449.805,405.311,450.255,862.823,883.796,971.625,675.721,1167.438,634.692,854.453,712.675,989.567,820.94,644.496,591.716,986.407,575.892,525.035,477.387,948.424,920.075,767.001,303.405,913.012,732.624,1035.517,484.714,1081.019,73.58,863.321,1132.05,523.136,898.681,634.769,360.666,745.292,914.591,210.144,996.538,697.453,236.495,766.82,792.635,708.08,745.292,1077.316,914.383,1099.973,654.195,550.134,849.84,1171.408,958.843,919.247,1049.602,671.079,646.273,686.098,472.85,922.022,570.288,774.832,659.029,1269.758,477.966,570.863,767.532,817.633,290.045,588.852,830.234,677.175,1111.095,418.871,738.03,572.921,760.747,924.324,783.271,786.727,930.866,856.243,1247.127,721.956,1071.104,905.574,933.929,794.515,896.74,1067.895,1108.278,96.966,387.99,301.037,1227.46,844.614,439.911,765.455,717.339,733.593,1016.625,776.11,1183.882,959.346
"Live Oak",309.326,613.293,498.863,223.627,589.313,338.133,63.804,104.036,528.294,90.356,146.129,265.853,186.637,524.435,26.569,70.918,176.077,270.401,514.519,323.598,402.285,615.908,805.111,35.943,527.118,384.257,149.821,225.438,231.776,384.102,218.784,622.234,558.304,712.694,759.03,382.737,207.559,673.005,269.936,251.959,563.514,318.308,466.156,890.528,168.523,18.333,327.393,325.257,509.41,281.376,622.039,503.931,380.344,344.178,700.959,944.696,416.802,321.797,792.585,548.3,465.409,140.495,589.066,759.03,745.635,232.829,399.989,535.082,231.857,895.207,370.914,285.177,269.522,172.697,180.507,471.656,491.738,610.253,274.833,265.802,351.556,138.822,624.493,388.748,561.785,119.252,482.229,157.517,107.87,695.417,519.181,605.639,455.341,629.619,703.02,678.678,286.732,930.749,645.539,388.951,234.659,276.64,921.734,512.298,85.543,577.249,519.014,413.474,318.414,299.623,516.64,544.184,308.159,367.434,753.754,135.174,874.689,368.596,513.262,651.385,521.591,652.891,671.155,281.628,220.765,640.036,515.005,104.893,452.85,58.483,114.009,642.036,112.995,191.349,971.16,221.969,422.93,564.405,229.418,290.675,689.179,213.433,27.561,860.61,326.92,374.635,320.892,884.421,0,180.191,547.844,627.484,600.667,319.347,24.65,508.487,187.533,333.985,469.577,269.85,266.364,150.404,111.733,239.882,529.9,586.383,532.895,391.253,531.727,350.776,93.844,632.664,633.673,467.45,369.545,552.696,407.302,241.856,916.213,389.28,486.726,423.46,673.634,455.919,776.049,594.291,909.294,822.187,753.784,515.949,793.818,286.129,183.979,638.766,594.291,199.832,910.011,481.258,456.428,334.235,472.512,467.36,570.116,345.655,210.439,233.171,314.416,414.611,424.542,219.431,519.181,214.554,370.034,416.067,431.74,417.139,104.121,252.278,742.6,438.337,160.935,454.219,465.771,478.351,604.519,346.657,256.286,431.966,471.101,603.01,153.673,158.254,407.964,496.909,179.664,404.232,282.166,424.527,273.105,241.664,259.9,787.574,589.927,670.063,388.297,266.708,600.798,376.783,492.292,551.998,152.63,383.596,357.651,522.765
"Llano",317.433,451.802,458.635,379.948,374.154,494.454,194.677,119.463,488.066,140.361,166.652,225.625,342.958,484.207,172.672,92.583,250.938,219.21,370.625,393.277,249.751,547.581,635.983,186.111,390.306,281.477,48.371,237.457,365.257,236.463,213.795,582.006,518.076,672.466,622.218,452.416,27.367,503.877,288.921,301.674,523.286,170.669,389.196,822.201,189.046,163.572,142.325,167.93,410.401,188.066,452.911,435.604,372.409,413.857,632.632,807.884,376.574,281.569,655.773,508.072,366.4,269.403,446.1,622.218,592.518,389.15,214.921,494.854,203.134,826.88,330.686,244.949,229.294,336.857,215.233,334.844,451.51,441.125,344.512,269.063,311.328,295.143,487.681,458.427,424.973,61.332,331.643,320.913,215.451,655.189,478.953,565.411,297.48,492.807,566.208,638.45,143.895,780.471,476.411,458.63,194.431,236.412,784.922,343.17,127.108,537.16,478.786,569.795,278.186,319.762,417.631,503.956,377.838,327.206,685.427,122.934,724.411,247.95,316.001,611.157,540.577,584.564,630.927,437.949,377.086,503.224,474.777,261.214,412.622,121.95,270.33,573.709,100.74,126.949,834.348,317.682,382.702,395.277,352.353,446.996,552.367,83.829,177.872,678.735,318.985,444.314,280.664,715.293,184.08,0,328.694,490.672,463.855,329.679,173.722,499.576,55.626,403.664,395.436,281.248,226.136,306.725,141.163,116.465,391.069,533.058,492.667,214.286,387.832,344.775,237.233,592.436,490.707,459.515,329.317,565.041,270.49,398.177,747.085,381.345,556.405,255.786,633.406,415.691,639.237,525.964,840.967,685.375,685.457,475.721,657.006,245.901,206.624,598.538,525.964,394.474,841.684,550.937,416.2,197.423,432.284,537.039,515.367,349.473,366.76,52.979,198.022,374.383,264.295,254.037,478.953,174.326,220.064,586.916,254.773,280.327,84.69,251.431,605.788,339.328,153.268,413.991,535.45,313.867,564.291,209.845,216.058,415.156,430.873,562.782,178.197,270.232,564.285,456.681,314.69,361.277,311.113,384.299,292.09,385.053,329.579,618.446,405.258,435.249,544.618,278.106,463.986,336.555,452.064,511.77,260.211,343.368,501.04,487.297
"Loving",473.22,440.511,426.502,704.34,55.695,820.205,520.428,446.241,268.254,460.59,489.998,284.466,668.645,228.998,498.423,404.196,515.177,301.137,87.811,658.473,110.379,669.257,370.293,511.862,378.8,165.811,325.094,412.348,692.348,159.449,364.359,398.624,274.284,489.084,428.258,641.999,298.627,235.47,446.804,499.493,351.417,199.825,171.811,890.771,512.392,533.102,183.8,290.709,156.829,278.728,212.936,487.025,436.791,597.187,701.202,554.402,186.689,274.128,461.813,324.69,138.901,596.494,235.051,428.258,326.828,714.901,118.144,243.473,444.519,895.45,209.848,293.185,321.719,667.395,478.644,222.417,245.203,154.705,571.486,376.525,352.205,620.894,435.39,650.699,299.448,386.657,382.811,652.215,542.542,479.741,212.843,389.963,213.472,336.377,359.922,463.002,216.564,514.781,189.991,586.238,314.005,293.017,531.44,127.509,470.431,558.693,405.82,895.546,230.707,513.255,148.946,320.574,570.11,226.704,753.997,430.085,458.721,357.565,34.56,435.709,568.913,678.496,455.479,763.7,702.837,421.508,299.329,619.115,240.17,447.701,617.57,642.279,420.969,368.334,580.866,568.287,210.25,133.692,634.375,732.777,392.464,289.634,503.623,413.045,383.367,590.554,318.765,449.603,549.046,325.995,0,336.397,338.716,418.037,541.388,530.902,318.63,722.652,205.063,425.13,283.352,632.476,461.392,326.716,405.097,545.684,218.447,130.291,105.018,503.638,562.984,409.054,262.752,472.289,287.838,594.794,233.706,723.928,481.395,418.535,687.264,83.822,457.958,205.14,479.334,557.257,909.537,421.2,808.503,297.614,450.364,337.497,466.578,360.696,557.257,694.53,910.254,655.187,224.566,258.626,409.117,726.622,518.12,474.461,692.511,273.016,386.343,241.312,112.283,492.699,212.843,345.509,181.276,912.667,74.171,334.892,410.441,388.31,391.623,160.181,400.911,236.452,666.309,75.241,380.909,312.991,331.424,479.538,342.548,387.334,501.543,530.186,890.036,281.233,641.781,460.788,504.606,349.729,467.417,710.804,594.34,352.756,78.104,142.323,870.369,415.291,338.259,320.669,276.616,336.322,587.302,331.324,826.791,518.623
"Lubbock",753.047,182.403,797.828,827.228,315.07,941.734,641.957,599.753,575.792,563.191,648.63,566.485,790.238,538.494,619.952,569.973,802.411,562.29,409.956,1010.808,432.722,457.787,352.291,633.391,146.945,521.272,525.492,671.64,856.043,298.158,623.653,761.474,583.78,851.934,132.282,994.334,486.073,232.564,731.352,784.041,714.267,328.327,508.077,563.942,671.024,642.072,412.699,325.27,469.933,528.648,181.599,275.555,789.126,949.522,489.732,317.948,557.067,629.589,165.837,687.54,475.167,764.079,101.209,132.282,227.406,836.43,355.255,552.969,498.843,563.445,569.503,547.115,606.267,784.137,697.211,190.232,630.978,239.829,856.034,661.073,704.54,742.423,130.714,1003.034,66.282,516.567,217.939,768.193,734.204,851.067,522.339,761.289,223.5,2.828,76.272,834.328,466.258,355.127,253.329,938.573,568.728,577.565,294.986,242.116,621.481,930.019,777.146,1017.075,586.168,797.803,465.27,683.424,922.445,586.359,542.527,518.451,299.067,341.752,370.826,807.035,940.239,467.026,826.805,885.229,824.366,87.327,670.655,708.494,608.5,569.23,717.61,430.809,523.57,437.444,344.412,585.709,578.58,202.589,853.685,894.276,58.405,490.032,625.152,233.862,735.702,942.889,621.817,402.257,631.36,490.641,336.265,0,50.75,770.372,648.234,902.228,448.54,885.642,596.04,709.678,566.996,754.005,563.993,387.549,192.211,917.01,527.943,333.192,422.886,781.665,684.513,771.904,131.883,843.615,640.173,981.758,228.483,845.457,388.198,770.87,1039.599,424.71,829.284,591.305,145.275,345.787,577.532,195.439,597.033,660.464,167.07,622.045,535.688,670.192,345.787,841.754,579.306,1007.522,595.668,293.187,780.443,1078.957,889.446,826.796,814.04,454.736,376.199,609.642,292.81,718.928,522.339,579.96,471.844,1034.196,330.595,243.37,540.351,672.858,115.852,539.932,600.601,606.81,1018.644,284.293,743.759,297.004,604.26,831.873,713.874,758.66,660.175,599.296,1011.565,652.559,809.856,813.123,789.154,701.731,751.965,832.333,811.557,367.515,335.969,289.196,991.898,699.839,40.406,673.004,647.942,707.648,778.964,683.659,948.32,889.949
"Lynn",726.244,131.995,771.025,800.425,342.244,914.931,615.154,572.95,632.428,536.388,621.827,539.682,763.435,628.569,593.149,543.17,775.608,535.487,438.324,984.005,405.919,407.379,399.771,606.588,96.537,494.469,498.689,644.837,829.24,271.355,596.85,734.671,662.438,825.131,179.762,967.531,459.27,278.328,704.549,757.238,687.464,301.524,562.997,544.278,644.221,615.269,385.896,298.467,498.301,501.845,227.363,225.147,762.323,922.719,439.324,365.428,530.264,602.786,213.317,660.737,535.278,737.276,125.957,179.762,274.886,809.627,328.452,639.216,451.356,543.781,542.7,520.312,579.464,757.334,670.408,163.779,604.175,273.262,829.231,634.27,677.737,715.62,111.05,976.231,39.368,489.764,167.531,741.39,707.401,824.264,623.315,734.486,196.697,50.094,123.752,807.525,439.455,402.607,299.093,911.77,541.925,550.762,342.466,211.149,594.678,903.216,750.343,990.272,559.365,771,493.638,656.621,895.642,559.556,492.119,491.648,346.547,291.344,367.863,780.232,913.436,416.618,800.002,858.426,797.563,67.663,643.852,681.691,581.697,542.427,690.807,380.401,496.767,410.641,391.892,535.301,551.777,227.415,826.882,867.473,109.806,463.229,598.349,281.342,708.899,916.086,595.014,449.737,604.557,463.838,338.646,49.041,0,743.569,621.431,875.425,421.737,858.839,569.237,682.875,540.193,727.202,537.19,360.746,141.803,890.207,637.029,306.389,451.254,754.862,657.71,745.101,177.647,816.812,613.37,954.955,201.68,818.654,435.678,744.067,1012.796,397.907,802.481,564.502,196.676,295.379,557.868,242.919,546.625,633.661,214.55,595.242,508.885,751.203,295.379,814.951,559.642,980.719,568.865,266.384,753.64,1052.154,862.643,799.993,787.237,427.933,338.282,582.839,266.007,692.125,623.315,553.157,445.041,1007.393,303.792,192.962,513.548,646.055,163.332,513.129,573.798,580.007,991.841,263.418,716.956,262.609,577.457,805.07,687.071,731.857,633.372,572.493,984.762,625.756,783.053,786.32,762.351,674.928,725.162,805.53,784.754,414.995,364.337,322.628,965.095,673.036,19.249,646.201,621.139,680.845,752.161,656.856,921.517,863.146
"Madison",55.179,781.358,160.872,451.807,458.528,597.766,372.039,222.793,342.43,404.253,174.779,164.627,450.53,338.571,337.911,298.839,189.699,180.433,383.734,244.32,351.203,929.805,766.964,342.806,719.647,263.833,264.108,94.571,358.997,473.299,130.979,298.907,372.44,355.461,843.639,227.846,323.779,632.141,101.778,112.67,260.416,393.006,284.562,1231.618,184.866,304.115,328.927,434.662,346.45,222.073,647.719,827.872,62.363,183.034,1042.049,951.073,232.571,151.011,891.448,355.572,297.143,291.413,652.243,843.639,723.499,552.186,417.122,349.218,545.754,1236.297,202.703,183.234,124.838,388.589,172.811,592.275,299.01,589.488,205.029,66.349,83.499,444.754,817.022,236.546,705.321,344.573,723.658,403.752,273.428,309.731,333.317,239.981,554.319,773.155,794.705,292.662,275.578,911.452,586.662,172.085,160.554,151.086,928.111,522.51,239.835,227.114,194.498,724.685,186.66,126.432,353.68,281.818,155.957,194.542,1094.844,449.071,855.392,545.668,382.609,276.608,212.727,966.788,285.139,587.56,534.184,811.866,228.634,334.031,218.321,372.38,339.28,983.126,426.892,505.246,977.537,532.278,230.202,550.884,346.042,442.278,832.715,258.504,336.864,809.716,36.723,176.401,105.539,863.888,320.059,312.499,417.191,771.02,744.203,0,297.944,189.53,366.071,308.499,283.713,69.617,165.893,456.336,425.63,439.215,745.944,223.012,347.031,444.157,385.766,89.485,402.079,317.454,697.535,149.469,136.078,237.191,574.553,495.983,878.066,71.299,273.111,381.197,264.755,270.055,919.585,898.104,1250.384,817.871,1067.681,247.314,844.222,118.749,494.288,353.258,898.104,421.124,1251.101,238.683,263.7,440.841,133.585,312.469,205.321,60.308,497.824,317.586,519.428,208.265,488.693,140.96,333.317,173.413,280.066,727.278,451.387,554.898,320.559,78.057,791.993,265.071,174.576,261.491,252.156,470.242,317.272,488.712,151.218,76.113,192.308,269.152,196.209,468.563,719.926,208.466,357.386,46.635,117.783,139.207,82.865,549.899,249.339,749.427,459.142,539.278,647.93,62.209,744.334,125.997,214.194,244.341,266.095,109.05,665.886,177.251
"Marion",277.907,633.546,490.97,192.102,581.42,353.698,81.672,96.143,520.401,110.609,125.379,257.96,156.407,516.542,47.544,81.327,144.658,262.508,506.626,292.179,394.392,636.161,825.364,52.439,547.371,376.364,183.182,204.688,226.257,404.355,228.506,614.341,550.411,704.801,779.283,351.318,227.812,693.258,238.517,220.54,555.621,338.561,458.263,910.781,130.048,15.573,319.5,345.51,501.517,273.483,642.292,524.184,360.961,312.759,721.212,964.949,408.909,313.904,812.838,540.407,457.516,130.403,609.319,779.283,765.888,248.394,392.096,527.189,252.11,915.46,363.021,277.284,261.629,167.257,149.088,491.909,483.845,630.506,243.414,275.524,343.663,154.387,644.746,357.329,582.038,139.505,502.482,152.077,76.451,687.524,511.288,597.746,475.594,649.872,723.273,670.785,278.839,951.002,709.554,357.532,226.766,268.747,941.987,532.551,77.65,545.83,511.121,429.039,310.521,268.204,508.747,536.291,276.74,359.541,774.007,155.427,894.942,388.849,505.369,643.492,490.172,673.144,663.262,297.193,236.33,660.289,507.112,96.425,444.957,78.736,106.341,662.289,133.248,211.602,991.413,241.911,415.037,584.658,213.353,247.962,709.432,205.54,46.497,880.863,336.642,343.216,312.999,904.674,23.464,200.444,539.951,647.737,620.92,298.597,0,477.068,207.786,302.566,461.684,249.1,258.471,165.969,131.986,260.135,550.153,554.964,525.002,397.481,523.834,319.357,111.712,624.771,653.926,501.889,361.652,521.277,427.555,257.421,936.466,369.897,455.307,415.567,618.19,448.026,796.302,614.544,929.547,842.44,774.037,508.056,814.071,278.236,203.921,630.873,614.544,194.392,930.264,449.839,448.535,354.488,464.619,435.941,538.697,314.236,226.004,253.424,334.669,406.718,444.795,188.012,511.288,206.661,362.141,431.632,437.968,437.392,114.53,262,762.853,430.444,163.837,446.326,434.352,498.604,596.626,366.91,248.393,400.547,463.208,595.117,122.254,178.196,423.529,489.016,175.69,372.813,250.747,416.634,241.686,259.532,228.481,807.827,582.034,662.17,403.862,245.958,621.051,368.89,484.399,544.105,121.211,375.703,375.519,491.346
"Martin",202.496,891.945,136.699,499.073,552.808,645.032,549.835,428.329,353.065,593.543,380.299,310.511,497.796,382.856,515.707,525.982,333.376,326.317,478.014,289.157,461.79,1119.095,861.244,520.602,830.234,388.438,452.136,284.361,406.263,583.886,307.475,249.779,378.016,283.458,937.919,173.115,482.077,726.421,255.889,261.07,266.969,538.836,387.793,1393.715,392.337,492.232,461.912,580.492,455.323,367.957,741.999,938.459,127.396,180.228,1204.146,1045.353,326.851,276.729,985.728,330.272,406.016,424.947,746.523,937.919,817.779,599.452,527.709,382.359,735.044,1398.394,325.287,329.118,270.668,435.855,362.407,702.862,330.312,683.768,252.295,242.181,229.383,554.146,927.609,281.096,815.908,622.439,834.245,451.018,417.105,237.728,434.427,193.433,664.906,883.742,888.985,220.989,408.563,1005.732,680.942,134.906,306.384,296.97,1022.391,633.097,445.355,84.245,147.785,771.951,332.544,226.734,462.553,294.729,203.171,317.126,1256.941,638.361,949.672,703.966,476.889,225.094,64.034,1156.078,213.466,679.66,581.45,922.453,242.744,520.161,273.441,561.67,502.696,1145.223,616.182,694.536,1071.817,710.074,304.641,645.164,393.308,489.544,943.302,416.802,514.66,903.996,180.802,147.09,251.423,972.761,506.398,500.527,511.471,881.607,854.79,189.789,475.74,0,554.099,353.336,384.823,234.731,311.777,634.132,614.92,597.513,856.531,84.983,448.141,554.744,494.639,179.528,579.875,263.004,791.815,81.69,248.723,89.915,685.14,543.249,972.346,137.498,162.944,491.784,175.629,371.165,1030.172,1008.691,1412.481,912.151,1256.971,272.019,938.502,264.579,672.084,335.762,1008.691,468.39,1413.198,126.834,327.518,586.671,122.361,179.066,68.716,172.673,545.09,475.884,677.726,282.418,599.28,309.014,434.427,333.262,426.887,774.544,561.974,700.728,526.079,267.847,886.273,359.351,351.903,297.667,141.989,580.829,268.144,634.542,297.048,124.531,188.242,220.024,404.134,646.359,767.192,245.187,404.652,148.05,235.842,192.938,230.182,727.695,296.605,843.707,553.422,633.558,695.196,235.8,854.921,231.666,258.425,250.894,399.629,226.776,763.268,16.229
