"","Anderson","Andrews","Angelina","Aransas","Archer","Armstrong","Atascosa","Austin","Bailey","Bandera","Bastrop","Baylor","Bee","Bell","Bexar","Blanco","Borden","Bosque","Bowie","Brazoria","Brazos","Brewster","Briscoe","Brooks","Brown","Burleson","Burnet","Caldwell","Calhoun","Callahan","Cameron","Camp","Carson","Cass","Castro","Chambers","Cherokee","Childress","Clay","Cochran","Coke","Coleman","Collin","Collingsworth","Colorado","Comal","Comanche","Concho","Cooke","Coryell","Cottle","Crane","Crockett","Crosby","Culberson","Dallam","Dallas","Dawson","Deaf Smith","Delta","Denton","DeWitt","Dickens","Dimmit","Donley","Duval","Eastland","Ector","Edwards","El Paso","Ellis","Erath","Falls","Fannin","Fayette","Fisher","Floyd","Foard","Fort Bend","Franklin","Freestone","Frio","Gaines","Galveston","Garza","Gillespie","Glasscock","Goliad","Gonzales","Gray","Grayson","Gregg","Grimes","Guadalupe","Hale","Hall","Hamilton","Hansford","Hardeman","Hardin","Harris","Harrison","Hartley","Haskell","Hays","Hemphill","Henderson","Hidalgo","Hill","Hockley","Hood","Hopkins","Houston","Howard","Hudspeth","Hunt","Hutchinson","Irion","Jack","Jackson","Jasper","Jeff Davis","Jefferson","Jim Hogg","Jim Wells","Johnson","Jones","Karnes","Kaufman","Kendall","Kenedy","Kent","Kerr","Kimble","King","Kinney","Kleberg","Knox","La Salle","Lamar","Lamb","Lampasas","Lavaca","Lee","Leon","Liberty","Limestone","Lipscomb","Live Oak","Llano","Loving","Lubbock","Lynn","Madison","Marion","Martin","Mason","Matagorda","Maverick","McCulloch","McLennan","McMullen","Medina","Menard","Midland","Milam","Mills","Mitchell","Montague","Montgomery","Moore","Morris","Motley","Nacogdoches","Navarro","Newton","Nolan","Nueces","Ochiltree","Oldham","Orange","Palo Pinto","Panola","Parker","Parmer","Pecos","Polk","Potter","Presidio","Rains","Randall","Reagan","Real","Red River","Reeves","Refugio","Roberts","Robertson","Rockwall","Runnels","Rusk","Sabine","San Augustine","San Jacinto","San Patricio","San Saba","Schleicher","Scurry","Shackelford","Shelby","Sherman","Smith","Somervell","Starr","Stephens","Sterling","Stonewall","Sutton","Swisher","Tarrant","Taylor","Terrell","Terry","Throckmorton","Titus","Tom Green","Travis","Trinity","Tyler","Upshur","Upton","Uvalde","Val Verde","Van Zandt","Victoria","Walker","Waller","Ward","Washington","Webb","Wharton","Wheeler","Wichita","Wilbarger","Willacy","Williamson","Wilson","Winkler","Wise","Wood","Yoakum","Young","Zapata","Zavala"
"Sabine",166.683,571.817,216.483,284.667,417.717,344.883,277.4,248.817,348.8,311.183,215.467,263.567,268.45,350.167,259.167,291.6,165.883,275.383,368.933,148.083,355.633,556.35,592.6,261.6,539.433,314.183,302.733,197.833,219.717,412.467,230.117,300.85,373.217,307.1,640.933,65.233,339.267,507.717,178.483,149.883,305.5,418.683,313.817,683.533,203.267,252.8,366.383,430.983,346.883,300.517,516.117,508.25,181.217,91.683,588.767,701.433,285.267,264.683,664.933,347.867,323.267,238.517,544.117,640.933,563.967,334.5,385.267,354.55,380.067,687.133,275.683,278.733,237.133,228.233,186.717,478.65,331.483,482.25,127.283,214.517,214.583,308.117,595.9,133.417,531.7,318.583,508.733,237.25,213.45,274.033,336.933,252.05,453.633,576.05,607.567,265.983,332.867,685.183,480.367,92.017,263.083,253.25,686.633,474.183,258.5,150.45,222.017,424.45,287.467,128.033,356.967,325.65,96.433,271.567,614.767,333.65,650.6,448.8,383.017,269.6,112.983,578.383,258.683,376.25,317.8,602.033,286.1,273.317,289.433,287.3,270.867,560.833,314.55,348.467,717.15,380.733,284.6,489.617,205.817,257.483,605.6,310.333,256.25,620.467,188.833,82.65,227.417,635.017,257.033,321.7,405.8,574.083,555.95,175.867,240.817,121.45,357.117,193.767,316.683,180.817,265.283,321.95,327.9,376.317,540.417,161.1,345.25,401.667,383.433,149.467,289.45,293.917,545.133,177.267,245.05,105.983,472.267,291.55,660.3,191.1,47.617,373.4,228.5,310.2,656.233,549.217,697.133,620.133,639.2,306.35,635.8,226.167,358.2,357.4,549.217,243.833,696.9,60.833,303.517,433.5,205.567,0,159.617,163.35,290.233,348.2,408.867,279.867,427.467,177.483,336.933,259.6,339.95,431.883,409.1,482.083,316.4,192.567,606.05,303.933,245.383,310.95,52.483,442.683,313.817,443.517,243.85,170.383,261.95,280.833,219.617,341.717,409.733,289.35,215.833,154.667,133.833,246.75,171.867,362.717,155.017,582.333,410.333,452.367,372.4,188.15,556.767,239.983,297.817,291.6,221.883,234.567,432.35,132.117
"San Augustine",172.05,488.083,76.717,351,329.833,411.217,341.667,286,234.55,375.45,259.35,210.033,334.767,256.45,323.433,342.117,230.15,221.85,281.05,214.4,271.883,615.55,504.717,325.867,455.683,229.767,301.317,205.4,286.033,328.717,214.017,149.783,248.417,150.417,553.05,165.417,327.667,419.833,211.283,198.55,171.433,359.217,219.333,702.317,269.367,317.067,316.817,399.483,254.267,247,428.233,509.9,94.467,173.933,607.55,613.55,196.9,193.967,577.05,213.817,230.667,302.783,456.233,553.05,476.083,400.833,301.533,254.8,444.333,705.917,207.983,225.217,188.967,294.55,250.983,394.9,218.667,394.367,193.6,168.783,157.15,374.45,512.15,209.217,447.95,376.367,462.333,303.567,277.717,117.367,242.35,100.5,369.883,492.3,519.683,109.3,283.3,597.3,392.483,141.05,214.017,199.733,598.75,390.45,298.95,30.383,81.183,490.783,221.7,176.717,264.367,191.6,163.05,203.883,633.567,397.917,562.717,456.717,295.133,112.933,48.983,615.867,102.017,442.583,384.133,518.3,149.567,337.583,184.967,351.567,337.2,579.617,378.817,418.067,629.267,445,187.95,401.733,272.133,323.8,521.85,278.617,320.517,532.583,128.067,150.7,170,542.417,321.3,337.05,317.917,490.333,472.2,137.733,305.083,48.117,368.95,260.083,222.1,189.583,211.75,386.217,392.167,396.9,465.417,23.717,250.65,317.917,290.817,170.117,353.717,137.233,457.25,40.767,170.9,68.6,388.517,357.883,572.417,103.433,124.517,289.65,71.833,215.6,572.483,540.833,715.917,532.25,694.267,172.3,547.933,186.65,422.467,201.733,540.833,310.15,715.683,100.55,200.5,398.8,84.533,160.333,0,148.3,356.567,315.95,442.5,190.15,343.717,226.167,242.35,232.2,268.4,498.217,325.367,444.55,356.7,186.633,518.167,216.05,247.233,174.417,125.5,358.933,157.133,436.567,207.217,108.617,127.3,129.767,278.433,405.983,476.067,152.35,282.15,133.417,182.517,134.667,195.183,426.983,221.333,494.45,322.45,364.5,438.717,187.467,473.017,156.183,167.383,157.55,286.167,158.95,498.667,35.717
"San Jacinto",27.1,435.533,138.817,256.083,281.433,316.3,229.867,166.267,212.5,263.65,135.517,131.167,239.867,213.883,211.633,224.867,118.35,142.983,232.65,127.817,219.333,508.817,456.3,214.067,403.15,177.883,213.7,85.183,191.133,276.167,107.383,222.667,236.933,268.733,504.633,112.7,237.2,371.433,70.05,67.617,200.9,292.5,177.533,636,132.6,205.267,237.967,317.3,210.6,168.133,379.817,465.433,71.483,90.85,541.25,565.15,148.983,128.383,528.633,217.017,186.983,189.917,407.833,504.633,427.683,305.917,248.983,218.267,332.55,639.6,139.383,146.35,110.9,199.65,114.683,342.367,195.2,345.95,98.833,85,78.3,267.083,459.617,122.267,395.417,259.117,414.117,208.667,165.917,235.667,200.65,190.7,317.35,439.75,471.267,227.617,204.45,548.9,344.083,101.85,135.95,120.867,550.35,337.9,181.55,162,163.383,395.867,151.183,70.667,220.683,210.15,74.6,135.283,567.25,286.117,514.317,366.25,246.733,224.133,138.65,530.85,220.317,347.667,289.217,465.75,174.317,225.783,153.15,239.767,229.667,513.3,267.017,300.933,580.867,333.2,148.317,353.317,177.233,228.9,469.317,188.15,208.717,484.183,52.55,107.783,91.133,498.733,209.5,244.75,269.517,437.783,419.667,39.583,193.283,127.25,280.167,173.483,180.4,57.617,132.883,274.417,280.367,306.433,412.883,155.65,208.95,265.383,247.133,21.817,241.917,237.433,408.833,121.9,108.767,155.433,335.967,262.967,524.017,80.717,167.717,237.1,193.75,173.9,519.95,488.283,649.6,483.85,591.667,185.867,499.517,100.7,310.667,263.133,488.283,215.25,649.367,159.65,167.217,320.733,121.867,162.333,148.167,0,261.65,225.483,352.033,143.583,291.183,90.917,200.65,134.133,207.567,403.3,272.817,383.45,239.45,67.117,469.75,167.65,136.467,167.367,155.683,306.4,237.183,344.883,118.4,40.767,162.117,202.65,148.183,294.2,381.15,157.667,187.25,18.85,67.433,121.567,50.233,315.183,126.433,446.05,274.05,316.083,343.817,61.9,420.483,103.7,163.483,187.017,173.283,98.267,392.167,128.633
"San Patricio",249.533,420.917,372.033,70.833,424.433,78.517,115.817,163.817,386.167,155.3,186.733,245.45,43.317,387.55,101.367,150.633,171.867,250.467,375.65,191.35,359.983,400.467,567.533,97.167,399.25,306.55,208.05,235.75,100.35,331.133,242.917,426.7,410.6,484.717,529.567,239.45,219.883,485.1,245.317,210.35,408.05,289.533,347.617,527.65,189.75,117.95,294,273.05,369.133,266.817,454.2,352.367,304.7,220.033,432.883,629.05,321.4,284.633,552.483,392.967,349.267,103.1,438.417,529.567,533.367,49.133,347.767,391.933,224.183,531.25,298.1,255.767,252.567,78.2,177.2,365.817,371.15,450,175.233,275.333,301.75,49.733,455.717,235.883,412.617,162.717,352.85,67.35,139.883,451.65,374.317,411.35,355.85,456.95,491.383,443.6,276.4,645.133,473.017,251.2,229.567,251.617,614.25,389,158.983,367.533,381.3,152.317,271.867,211.15,379.217,388.55,199.25,304.117,458.9,177.767,610.55,292.917,390.217,443.817,330.067,422.5,436.3,95.067,32.45,470.267,372.383,78.85,339.917,131.417,70.633,404.95,158.667,192.583,644.767,209,324.267,422.133,109.5,70.6,486.517,230.983,98.067,575.95,290.667,239.267,279.117,616.9,107.867,202.333,416.533,454.983,436.867,277.683,120.967,320.067,207,165.45,354.067,263.683,245.017,70.75,172.017,220.45,384.533,365.533,382.617,343,389,241.117,114.617,436.817,466.733,336.55,321.667,338.783,326.9,29.583,635.25,313.933,293.85,369.533,409.733,347.567,537.15,393.333,541.25,548.867,483.317,386.433,538.917,264.317,195.817,441.3,393.333,48.017,541.017,293.717,343.167,277.617,355.083,289.1,358.05,262.867,0,235.667,252.983,340.283,356.6,208.9,374.317,221.167,315.05,159.75,365.717,326.2,173.533,263.35,510.883,332.883,197.133,343.317,281.8,390.65,418.683,287.65,248.533,274,399.967,423.683,183.2,169.717,143.433,362.917,90.383,256.483,216.95,359.683,246.117,127.383,145.167,557.283,417.05,463.4,106.033,267.95,437.683,324.783,360.75,403.617,121.867,333.033,151.15,330.783
"San Saba",201.9,258.917,278.85,287.883,211.333,303.833,159.217,106.95,254.933,134.783,137.6,121.433,230.933,256.317,141.25,94.517,195.717,113.083,216.45,287.717,138.133,309.35,368.133,149.767,231,161.967,59.6,157.833,275.517,122.883,124.167,300.133,279.367,358.783,357.933,296.65,16.483,285.683,191.167,220.683,281,87.783,213.083,436.533,150.933,149.65,57.95,91.8,223.433,90.117,254.783,239.95,221.117,277.633,341.783,457.417,194,160.6,380.867,266.4,203.567,209.8,256.217,357.933,339.55,260.733,111.733,260.7,162.983,440.133,175.683,121.983,127.317,251.35,167.933,188.95,244.583,247.067,254.217,163.517,176.717,202.333,287.467,303.717,240.983,75.7,188.617,240.5,172.233,345.933,243.083,290.817,163.15,285.317,319.75,337.883,63.3,460.767,270.267,310.217,104.3,126.583,442.617,189.583,119.933,331.183,291.233,365.817,143.1,224.25,233.517,261.983,256.05,181.7,367.783,126.833,426.183,140.75,182.733,325.05,331.317,331.383,330.6,294.2,255.267,302,247.85,199.95,215.383,113.683,207.183,313.833,107.083,112.317,473.133,243.283,199.733,222.717,267.867,289.583,314.883,36.3,142.383,396.05,187.5,296.867,154.083,417.483,144.95,34.217,183.117,283.35,265.233,205.95,160.9,307.817,66.617,294.867,219.683,183.533,121,213.183,134.4,80.933,228.25,324.817,251.383,109.567,230.167,221.017,172.367,310.25,284.533,278.1,197.65,348.1,155.267,250.7,435.833,229.033,351.05,133.5,331.417,219.067,365.517,303.167,450.133,377.233,392.2,261.9,367.3,139.067,164.033,314.733,303.167,263.883,449.9,350.917,216.6,109.3,257.167,346.3,315.117,224.367,236.8,0,126.55,217.867,138.883,190.25,243.083,95.917,116.033,384.933,132.3,157.95,94.833,156.45,339.25,187.183,111.317,218.783,339.017,169.417,292.117,119.383,123.267,247.55,275.95,299.15,148.183,206.117,356.933,238.383,245.317,228.567,220.483,238.733,204.1,245.633,242.283,357.867,231.717,242.15,331.333,181.317,266.05,200.767,236.217,279.083,206.117,209.017,322.617,301.717
"Schleicher",327.883,189.767,405.367,305.383,254.633,321.333,176.717,206.983,341.4,138.8,235.35,247.967,248.433,342.783,158.75,163.417,251.2,239.6,298.167,351.667,224.433,184.667,348.333,167.267,161.733,263.567,153.817,283.817,314.633,152.833,250.15,390.55,365.833,449.2,306.067,360.133,129.167,265.9,317.133,297.467,371.417,117.2,299.55,311.833,248.667,170.267,159.983,90.15,307.85,216.633,235,123.45,347.083,340.717,217.083,405.567,284.8,287.133,329,356.817,288,255.517,215.983,306.067,310.95,278.233,182.417,347.167,74.567,315.45,293.233,248.517,253.283,268.833,256.7,143.383,334.983,243.883,318.167,289.5,303.233,219.833,218.2,366.817,189.133,122,113.65,258,218.433,440.05,329.55,384.917,133.433,233.467,267.9,432,189.833,421.65,266.9,371.883,230.283,253.117,390.767,182.883,212.383,457.15,402.433,383.3,269.633,313.117,317.95,352.383,319.133,308.233,243.083,116.183,387.067,39.533,263.25,419.15,457.3,206.683,424.7,311.7,272.767,232.733,341.95,217.45,309.5,131.183,224.683,189.133,111.1,67.5,421.283,133.517,293.85,216.017,312.2,307.083,263.033,162.267,159.883,352.467,313.467,359.95,280.617,397.7,162.45,121.217,246.8,231.5,208.3,331.917,179.233,433.8,87.1,358.817,306.15,309.517,247.517,230.683,138.417,48.85,145.317,450.8,337.85,173.15,311.867,346.983,189.867,400.667,244.3,404.083,324.167,459.45,110.283,268.2,416.05,355.017,414.517,219.817,425.533,305.533,313.667,177.533,325.433,325.367,267.5,357.133,315.433,265.033,120.367,405.15,177.533,281.383,325.2,414.4,307.017,80.117,383.7,409.767,441.083,350.35,254.3,125.967,0,315.517,169.75,292.383,329.55,221.883,232.333,401.35,195.983,88.683,142,282.433,287.4,273.65,228.517,312.183,402.483,203.8,382.533,47.25,249.25,373.533,367.967,393.25,245.917,147.95,374.433,332.5,286.033,354.55,313.617,365.25,322.267,261.717,306.233,338.067,268.883,262.583,348.833,307.283,214.2,327.3,330.317,373.2,252.333,335.55,339.05,427.7
"Scurry",150.483,329.65,123.367,381.3,172.65,408.467,273,185.367,102.15,293.183,210.583,103.85,326.883,102.583,251.633,242.567,241.733,115.283,123.867,244.417,113.45,457.133,347.517,257.733,297.267,71.333,201.767,173.817,310.967,170.283,159.55,130.933,125,183.55,395.85,229.3,228.117,262.65,183.083,190.983,93.617,200.783,66.333,543.883,223.917,230.067,171.633,258.65,101.8,140.433,271.033,351.467,127.633,207.45,449.133,456.367,40.2,72.1,419.85,100.033,78.2,280.283,299.05,395.85,318.9,365.367,143.1,106.967,364.4,547.5,48.233,111.983,118.267,322.867,230.617,236.483,78.367,237.167,218.533,124.833,88.117,306.967,353.733,238.867,289.533,276.817,303.9,313.383,242.7,156.317,89.35,101.2,211.467,333.867,362.483,148.267,155.067,440.1,235.283,221,115.55,107.967,441.567,232.017,199.383,214.6,118.717,470.433,74.917,194.583,111.9,94.933,191.2,44.117,475.133,315.65,405.517,302.5,137.933,135.433,220.267,457.433,140.983,398.833,359.9,359.867,58.917,283.917,10.967,269.3,292.867,421.183,296.55,313.733,472.083,374.667,27.65,244.533,297.067,348.733,363.433,179.067,250.267,375.383,95.717,226.917,86.05,389.95,239.967,237.5,160.733,331.9,313.783,114.283,239.833,194.133,269.4,290.1,69.1,161.383,101.067,317.817,309.9,282.35,306.983,208.25,97.65,159.483,138.35,165.317,285.05,143.883,300.05,151.717,56.483,239.883,230.083,355.333,415.233,121.433,286.867,131.217,141.8,62.6,414.067,382.4,557.483,375.067,535.833,71.35,390.733,119.8,352.133,148.367,382.4,339.383,557.25,271.833,50.383,237.25,110.35,278.933,190.5,143.5,341.433,219.4,318.833,0,185.3,214.283,89.35,135.85,109.983,477.867,166.933,286.117,257.15,145.917,360.967,58.867,176.617,30.05,274.833,200.5,125.75,276.483,136.45,156.3,84.233,109.533,221.167,335.667,461.567,41.333,307.083,136.083,190.817,78.917,173.6,358.3,246.267,337.267,165.267,207.3,435.967,159.267,314.6,72.55,33.433,89.65,276.6,83.567,435.3,188.033
"Shackelford",296.483,182.733,289.933,408.467,85.9,424.4,279.783,226.15,211.3,255.117,256.817,188.567,351.517,212.683,261.817,235.3,314.917,187.95,129.433,391.983,94.333,310.217,245.55,270.35,150.35,133.467,178.8,261.367,394.733,31.283,227.7,260.45,235.733,319.1,252.833,376.883,156.25,163.533,294.683,316.95,241.317,71.8,169.45,396.967,270.133,272.633,87.083,117.617,179.267,162.317,132.217,204.55,276.917,355.033,302.217,354.45,154.7,196.983,275.767,226.717,157.9,329.017,133.633,252.833,216.967,381.317,47.783,217.067,237.95,400.583,163.133,179.083,211.45,371.6,287.15,69.583,204.883,112.717,357.8,248.867,235.7,322.917,202.183,386.45,135.883,195.4,156.983,361.083,291.433,309.95,199.45,254.817,64.55,180.233,219.133,301.9,120.567,338.183,135.917,368.583,191.267,193.717,339.65,59.8,239.15,369.683,272.333,486.383,166.8,320.55,175.783,222.283,338.783,173.933,328.217,235.35,303.6,155.217,94.517,289.05,386.833,310.517,294.6,414.767,375.85,206.233,211.85,320.533,179.4,234.267,327.767,274.267,227.417,187.283,370.167,305.067,163.75,91.95,387.083,413.117,209.8,155.5,262.95,273.467,243.3,374.5,221.217,294.917,265.533,173.983,78.067,178.267,160.133,261.867,282.317,360.7,152.167,414.067,176.05,278.117,188.117,333.75,254.733,154.633,160.083,360.583,207.75,47.017,143.133,315.583,292.95,270.567,161.95,317.2,204.067,403.9,83.167,371.283,313.267,279.6,434.45,66.633,295.433,175.433,260.417,235.483,410.567,273.15,388.917,227.033,262.2,218.617,240.6,275.05,235.483,388.1,410.35,423.817,176.917,96.217,276.917,426.517,343.2,291.067,357.367,140.55,171.55,185.417,0,309.45,199.45,198.567,132.683,505.517,27.25,139.2,215.4,251.033,234.167,143.55,230.517,182.083,422.417,35.05,252.433,129.2,213.65,303.35,237.867,263.15,267.383,282.683,477.5,202.4,364.533,283.667,316.783,244.567,298.667,366.217,361.5,235.283,115.333,107.8,451.917,275.883,160.95,220.117,200.217,243.1,325.317,231.15,443.2,354.6
"Shelby",64.45,439.617,211.633,200.017,333.35,260.233,153.667,95.467,283.517,187.433,62.117,153.583,175.467,284.9,135.433,148.467,46.1,157.717,284.567,124.933,268.783,432.617,508.217,137.867,411.7,215.45,145.4,59.217,144.2,294.483,90.167,293.683,307.95,347.367,531.5,125.55,185.917,423.35,44.517,37.283,271.917,261.333,248.55,559.8,49.917,129.067,225.533,277.633,278.033,175.9,428.35,384.517,143.767,106.533,465.033,617.067,220,188.45,554.417,288.033,258.183,112.767,429.783,531.5,479.6,247.317,279.3,289.283,256.333,563.4,207.017,163.033,130.133,135.25,32,362.517,266.2,397.867,87.783,108.1,149.3,190.883,468.15,132.617,414.55,182.717,369.317,144.283,89.717,314.3,271.667,263.517,336.717,458.883,493.317,305.767,197.15,600.817,396,137.683,137.083,146.25,602.267,363.15,105.15,233.133,236.183,339.8,180.767,53.15,288.133,281.15,84.95,206.283,491.033,209.9,566.233,321.45,299.117,296.933,195.65,454.633,298.483,279.233,233.15,482.7,245.333,149.583,224.15,163.55,153.45,437.083,190.817,224.717,632.783,257,219.333,396.283,128.75,172.817,488.45,153,132.517,536.1,123.567,125.75,144.617,557.583,133.3,168.35,321.9,456.917,438.8,101.083,117.067,185.65,203.767,140.733,251.417,71.85,153.917,198.217,204.167,242.95,408.95,231.117,279.967,281.033,297.9,83.05,165.717,308.433,458.1,200.75,179.783,212.433,328.833,206.9,575.933,151.683,179.95,286.55,272.6,244.917,539.083,425.483,573.383,535.767,515.45,256.867,540.85,119.15,234.467,334.133,425.483,159.183,573.167,179.817,238.233,289.567,194.15,175.2,223.633,91.75,205.583,190.867,291.283,214.583,310.35,0,271.667,122.333,222.3,347.233,303.767,338.65,163.05,87,512.817,238.667,88.05,238.367,167.9,340.883,308.2,300.083,112.75,128.533,233.117,273.65,66.267,217.983,325.083,228.683,125.683,104.567,49.383,192.583,45.333,238.967,88.9,497.967,325.967,368,287.75,73.333,439.617,174.717,234.5,258.033,96.15,169.283,315.967,196.367
"Sherman",208.1,343.433,188.95,415.9,144.883,443.067,307.6,219.967,40.35,327.783,245.2,138.45,361.5,15.75,286.25,277.167,299.533,149.9,92.433,302.033,127.233,470.917,304.283,292.333,311.05,90.55,236.367,228.85,368.583,184.067,194.167,130.35,47.8,186.617,358.25,286.917,260.483,225.05,240.717,248.617,112.783,214.567,46.333,557.667,258.517,264.683,185.417,272.45,41.333,175.033,233.433,365.267,186.95,265.067,462.917,418.767,57.783,129.717,382.25,76.067,72,314.9,257.5,358.25,281.283,399.967,156.883,26.117,378.183,561.283,86.433,146.583,160.317,357.483,270,250.267,61.95,199.567,276.15,182.45,145.733,341.567,367.517,296.5,303.317,311.417,317.7,347.983,277.317,196.533,0,153.833,225.25,320.183,324.883,184.733,180.85,398.067,197.683,278.617,150.15,142.567,403.967,211.4,234,268.7,171.35,505.05,109.517,252.2,61.95,88.45,248.817,97.25,488.917,350.25,367.917,316.283,123.25,171.533,285.85,471.217,177.433,433.433,394.517,370.817,110.867,318.533,84.017,303.9,327.483,434.967,331.167,327.517,434.467,409.283,68.367,203,354.683,398.983,351.35,213.667,284.867,337.783,153.333,284.55,143.667,330.45,274.583,272.1,146.033,321.05,327.567,171.9,274.433,259.717,291.15,347.717,37.517,219,135.667,352.417,344.517,296.133,320.783,259.6,12.033,173.283,78.5,222.933,319.65,140.467,262.45,216.217,114.1,305.45,243.883,389.933,370.883,189.65,344.483,145,194.433,47.783,401.983,396.183,571.267,337.467,549.617,98.25,353.133,167.467,380.833,102.183,396.183,373.983,571.05,333.85,62.517,251.05,175.933,336.567,242.217,201.117,376.033,244.967,332.617,90.033,199.083,271.917,0,170.467,130.45,512.483,180.717,299.9,291.75,199.9,323.367,67.533,211.217,78.417,332.45,194.317,121.7,290.267,171.067,213.4,136.867,149.65,255.767,370.267,496.167,101.417,350.4,193.7,248.433,152.65,231.233,392.917,303.883,293.6,127.65,169.7,470.583,216.883,328.383,130.167,99.233,117.267,311.2,141.183,469.9,253.617
"Smith",111.983,344.867,198.65,262.767,219.2,289.933,154.467,66.833,180.933,174.65,86.717,40.217,208.367,182.317,133.1,124.033,138.067,45.233,170.417,217.75,154.633,407.233,394.067,139.2,312.483,101.3,83.233,67.383,228.2,183.3,33.717,221.467,205.367,280.117,421.7,208.45,109.583,309.2,100.7,132.45,202.817,166.933,142.367,534.4,105.783,111.533,113.183,189.667,163.883,58.417,317.533,337.817,138.233,189.417,439.65,502.917,116.167,79.383,444.633,187.733,144.033,161.75,318.967,421.7,365.45,246.833,166.767,186.7,243.55,538.017,92.867,50.533,44.433,204.333,108.533,251.7,165.9,283.717,173.3,73.6,96.5,188.433,368.95,215.517,304.75,158.283,286.483,194.85,124.183,265.233,169.083,210.1,226.683,349.083,383.517,257.183,79.667,486.667,281.85,220.283,24.333,46.383,488.117,252.333,80.85,248.3,211.033,351.917,66.617,136.05,173.983,183.3,167.85,98.883,465.65,197.117,452.083,238.633,184.967,244.35,248.433,429.25,249.883,280.3,241.367,375.083,167.133,165.4,134.683,150.767,174.333,411.7,178.017,199.983,518.633,256.15,119.033,285.467,215.25,245.85,378.65,60.533,131.733,421.95,104.617,208.65,73.883,443.433,121.433,118.967,207.767,347.117,329,116.017,121.3,224.933,150.867,237.35,148.833,93.617,39.767,199.283,191.383,178.817,322.217,241.933,177.383,169.417,183.75,131.083,166.517,231.583,347.283,195.217,116.433,265.217,234.433,236.8,461.783,146.15,262.833,172.4,250.717,142.333,429.283,401.033,548,421.617,490.067,181.183,431.067,56.783,233.617,236.067,401.033,220.85,547.767,262.717,137.933,195.167,176.967,258.083,232.233,134.45,222.9,97.867,224.417,135.05,198.733,121.2,169.083,0,110.567,359.35,192.15,255.833,138.617,66.533,403.017,127.65,46.283,138.083,250.8,229.267,213.45,217.267,33.35,164.667,194.733,218.433,102.633,217.133,343.033,157.683,197.267,143.467,132.283,157.5,114.167,239.767,184.767,383.817,211.817,253.85,317.433,91.383,329.817,119.55,155.5,198.383,158.067,127.8,316.767,218.833
"Somervell",191.683,276.75,214.583,357.517,161.633,384.683,249.217,161.583,141.933,252.067,186.817,83.767,303.117,143.3,227.85,178.967,237.233,83.15,116.95,297.45,71.883,404.233,340.6,233.95,244.367,48.95,122.467,166.55,322.217,117.383,131.85,187.133,166.35,245.783,353.567,288.15,133.783,255.733,188.617,212.15,168,133.733,100.067,490.983,200.133,206.283,73.4,176.067,110.417,73.033,249.417,298.567,187.967,269.133,396.233,449.45,80.983,98.117,376.5,153.383,90.567,256.5,250.833,353.567,311.967,341.583,88.55,147.683,268.667,494.583,74.183,68.117,106.65,299.083,207.7,183.583,131.567,229.533,253,144.083,139.033,283.183,300.817,295.217,236.617,193,251,289.6,218.933,232.933,130.067,177.8,158.567,280.967,315.4,224.883,54.15,433.183,228.367,279.633,90.783,88.917,434.65,185.233,175.6,292.667,195.317,446.667,65,215.75,120.5,148.967,247.55,85,422.233,244.117,398.6,227.2,116.483,212.033,298.167,404.533,217.583,375.05,336.117,306.967,134.833,260.15,102.383,227.067,269.083,368.283,224.367,218,465.167,349.667,86.733,214.067,314.417,340.6,310.533,99.167,226.483,368.467,154.35,285.55,116.417,389.967,216.183,151.5,139.267,279,260.867,172.917,216.05,276.083,181.633,336.517,106.667,173.317,83.317,294.033,251.683,186.617,254.083,283.567,138.383,106.583,130.283,210.8,261.267,197.233,279.15,233.233,115.117,314.95,177.183,331.55,408.317,190.667,342.55,86.717,218.417,106.067,361.15,329.5,504.583,368.15,482.933,148.883,362.933,113.817,271.317,201.733,329.5,315.6,504.35,334.867,103.6,161.95,193.45,337.8,266.183,202.133,317.65,118.25,232.233,108.4,132.383,220.367,130.067,110,0,454.1,115.65,234.7,180.767,146.233,334.9,74.183,152.45,105.767,330.517,152.767,179.117,201.183,108.75,214.417,160.85,186.133,197.383,313.4,437.783,125.383,292.017,194.717,211.983,155.617,193.867,334.517,283.933,330.35,158.35,200.383,412.183,171.1,261.683,131.183,123.2,166.083,252.817,142.2,411.517,269.983
